"matricula","nome","cod_func_lotacao","desc_func_lotacao","cod_uor_localizacao","uor_trabalho","data_nasc","sexo","cod_est_civil","est_civil","data_posse","data_posse_incorp","cod_grau_instr","grau_instr","tempo_banco"
"942d9613d8e0fbbe1d6ba6161dd8456a","0b42a4f533ef8ff28469b9e4473a2f41","394",CAIXA EXECUTIVO,"6291fdcfd29131d71acc6121f72e847e",e18cfe46b96c30852b565e561152d055,"1960-12-20",1,"2",CASADO(A),"2006-10-02",,5,SUPERIOR GRADUACAO,16
b1ae76237d80cd564da801190b5e5e8f,fa4ae5de5de57c99e67670c867448685,"16261",GER SETOR UA,afa73512a045b8492d94152050b80273,c14b3bf09641d60f2f5277cb482b2197,"1971-01-31",1,"2",CASADO(A),"2000-05-08",,5,SUPERIOR GRADUACAO,22
e8837dbefb43e0d7d3d69cfa95c1091a,ca00f4197e2652353897ae4e3c75cd75,"610",ESCRITURARIO,"164c6720de3ff62c43a3691eb7ff164c","6dbe9e3efe5ec4a3b1f1bc4fb2f6845f","1973-09-10",2,"8",DIVORCIADO(A),"2000-08-21",,5,SUPERIOR GRADUACAO,22
"08ddcf889adcac16fed24f52de3d1ac1","0db03c88518d730cd108a61b905831c7","16280",GER GRUPO UA,"3e2500c59ab4ea1d914ac27cec5ae528","8a22d13d78da9a8c6f691c8c69bc1fab","1985-05-11",2,"2",CASADO(A),"2015-01-26",,7,POS-GRADUCAO-ESPEC,8
c97f1721cd62203fca4c96763354e377,"5c2383fb790cc417f45bd787314fff29","394",CAIXA EXECUTIVO,f8463a0280b7ce92681a2a838d9988c3,"021a7bf9da9474f132b76b4bafb9f3de","1987-07-27",2,"2",CASADO(A),"2010-01-18",,5,SUPERIOR GRADUACAO,13
e062b08d8924eac0b0e0e068307d30fd,f9a1b6cf9e7716999c693513a1de9eb2,"16290",GER MODULO UA,d2e5f02028da9445537913c73cdc5f4c,e0b6bf7cacbac1d953a640da92f4a738,"1984-06-02",1,"2",CASADO(A),"2008-10-01","2004-06-16",7,POS-GRADUCAO-ESPEC,14
dd311a6f189543cf1c0058f1ab9431b9,"79f6513ba353c4b395a57f8c2bf361cd","16290",GER MODULO UA,"318a8bef91ec0f33317368813e8103c1","98d1fbf9016e2c99e0df3b50910c8113","1976-01-02",1,"8",DIVORCIADO(A),"2007-07-30",,7,POS-GRADUCAO-ESPEC,15
"9a452a92bd9951c17b8481787631494a","6c820bce732ef5965f6d3883fc837571","16290",GER MODULO UA,f4f845d6fdeca6547c012e2b85347ae5,ad12c780c8264e446c0d36e035600ddf,"1981-02-04",1,"2",CASADO(A),"2003-02-17",,5,SUPERIOR GRADUACAO,20
"82118ab86b5240e30c95bcb476f0a64c","06ef1fef8dab3a42293bcb28814c038b","394",CAIXA EXECUTIVO,"0c3fdb624d5f4f16bb9fe097e016cd7c","8d420fa35754d1f1c19969c88780314d","1980-02-27",1,"1",SOLTEIRO(A),"2000-03-27",,5,SUPERIOR GRADUACAO,23
bd972cafb6bc4c884ebeae3ef0c046e4,"5a9d081c4aa061c7d43734f7173a4c1e","16481",ASSIST OP JUNIOR UA,cbbb18efb6e9789c7b1476058c231bd5,"77e3bc45edb244685fb1ad1e19e50ce6","1991-11-22",1,"1",SOLTEIRO(A),"2013-10-28",,2,ENSINO MEDIO,9
"506de3dd199d52f6a7bc08777da885fb",ba3b2efc12ccd627055182acc1653fc8,"16460",ASSIST OP PLENO UA,"51200d29d1fc15f5a71c1dab4bb54f7c","780565e3c1f293c61e1ee6325c04f52a","1975-06-17",1,"1",SOLTEIRO(A),"2009-12-01","2006-09-26",5,SUPERIOR GRADUACAO,13
"0abca4afa545e26f61ff8f8a8424f9cf",eca3cbe4a905b9b064584a620ba1ab28,"610",ESCRITURARIO,da3cac6b7f15152fe3ee7306308bb069,ab0ccb752d67f0d8768b8ae32de4e425,"1988-01-23",1,"1",SOLTEIRO(A),"2012-03-12",,7,POS-GRADUCAO-ESPEC,11
cfdf3ef7528f3c001034c9d584464c5d,"97e366d73731e98a9ad01c3e53d7ba34","394",CAIXA EXECUTIVO,"37afe889f9708da8fd1359e32d30e45f","0b31a445fb7732b42dc0f4ba2702e52a","1990-12-11",1,"1",SOLTEIRO(A),"2014-07-14",,7,POS-GRADUCAO-ESPEC,8
"216fc669685a627c380a33a1933c888f","5edacfa5fbf59ffce874479824685474","394",CAIXA EXECUTIVO,"37ea884e454df3119be9f4e3cec68df0","40e90db13ab31c7efd64228034182c2e","1983-02-27",2,"2",CASADO(A),"2011-10-17",,5,SUPERIOR GRADUACAO,11
ecea02235f386e9ec4d4442568759d9b,"448debe99544c184ed8a0d9b46af57c6","394",CAIXA EXECUTIVO,"8afc0327c6d499ed20c99d2a2502c7b9","480262a8c8a59b699e77de6ad8bb0001","1962-06-22",2,"8",DIVORCIADO(A),"2009-12-01","1999-11-30",2,ENSINO MEDIO,13
ead53f63350e8b62a587ace298ea3080,"31ca26c35607037f1f96093b5b51d546","394",CAIXA EXECUTIVO,fa99ccdbea597263a88f27075bd6eb49,b704a01b7766cefea0d457ea5fa8364c,"1967-12-24",2,"2",CASADO(A),"2009-12-01","1990-03-19",5,SUPERIOR GRADUACAO,13
d76b1980626f88ff8bdf05aa94030bc8,e08216de876e2d316eda1fe17f79b4bb,"610",ESCRITURARIO,"5f6f704230e538d2f853a12817e674e9",c6273272d23bce5e913028b14cabd785,"1980-11-08",2,"1",SOLTEIRO(A),"2008-06-23",,5,SUPERIOR GRADUACAO,14
"6806683ad2c889c942d33fb334a7768e",baa0d59853df5f46a326aede6b9126ea,"610",ESCRITURARIO,d60a556b10d7313b7e4026b4b9a19f32,e6ff25aad6b3867405427c9454fae105,"1961-06-10",2,"2",CASADO(A),"2006-10-02",,7,POS-GRADUCAO-ESPEC,16
a70f2f5794b08a7fa3a71d398caf42b3,"5a37af1e6a503a632638897aa3aa76aa","394",CAIXA EXECUTIVO,"37ea884e454df3119be9f4e3cec68df0","4b17121f6c56cba45bade9104c2d8e44","1984-04-05",2,"2",CASADO(A),"2005-04-25",,7,POS-GRADUCAO-ESPEC,17
"16d12d08ebf7b32d0e8eeff2c50e020c",b7164e3b54a3d85799ae40026d64f03a,"16290",GER MODULO UA,"4483f3b42bedaa7acf662e450e902223","1ba44476a2245ee2f591a80b2b1348c2","1974-08-17",2,"2",CASADO(A),"2002-09-23",,5,SUPERIOR GRADUACAO,20
c5b7b3394e47095d00c4cd12c3340dad,d750f9fe3a0a167bd78a2b6bf62f7124,"16235",GER SEGMENTO UA,"8a2faef35fcd4fb95e09e32422d2bf76","8a2faef35fcd4fb95e09e32422d2bf76","1979-02-01",1,"2",CASADO(A),"2003-02-10",,8,MESTRADO,20
b8f92116a8e37979dbd62a7234e82794,"751091b209e546312562de4be666609e","4935",ASSIST.A UA,"3e2500c59ab4ea1d914ac27cec5ae528",b160aacf65d1fe5aa1a9ecefc6398c4f,"1953-01-04",1,"2",CASADO(A),"2003-10-27",,7,POS-GRADUCAO-ESPEC,19
b19fec2393a07195b73ebc295a6c675f,aa8db09a1f9f395f19e1712d2a5ca865,"16480",ASSIST OP JUNIOR UA,"484fbd27034fc755e2040ca83e29aeab","219fbfc052b11cd1d8420f7ac37edc65","1966-04-16",2,"1",SOLTEIRO(A),"2009-12-01","2001-04-23",2,ENSINO MEDIO,13
"46f8ff68ffbe8ba1502d74e33117e06d","88bbcdeb0a125c6d569a63251aceda71","394",CAIXA EXECUTIVO,e2a7609174b65610516acb23fcd4f6d4,a36470cf1f8e5aaf38466d65bd080699,"1973-05-25",1,"8",DIVORCIADO(A),"2001-06-18",,5,SUPERIOR GRADUACAO,21
"9035739255601e8d855a8635253c886b","7c752ddedc5484e01376542bdeb0ae82","394",CAIXA EXECUTIVO,"90c5f347d083eecf0ce67a48e66af320","55ee133f1f404a20833861173d5697d4","1973-12-17",1,"2",CASADO(A),"2004-05-03",,7,POS-GRADUCAO-ESPEC,18
f1df6d6126c076dcb58e78b61b39245a,"2832c490c492aff3e1f8c8ddbaba281e","394",CAIXA EXECUTIVO,"4da90de29f46a17868d38a774f91dd8c","4a1fc7f1873c3790f19764558a3818f3","1960-10-20",1,"1",SOLTEIRO(A),"2008-10-01","2005-09-09",7,POS-GRADUCAO-ESPEC,14
"1f6cddb090a505f1f302bfe529752232","30d61c0547707c5fa30682d20a53ac43","394",CAIXA EXECUTIVO,e53fc2424af041d07a7eef5cd8773505,b63fff30273c3a99fd0308952909d12f,"1970-09-21",1,"2",CASADO(A),"2001-10-15",,5,SUPERIOR GRADUACAO,21
"90fe166a96c76e45ed5eb0cbab69adf6",d494c90f885c2531a625606500a502e7,"394",CAIXA EXECUTIVO,"1394985202ea63bcbc29d6db7df35287",e6141d8ddb58cec2ae125175bfced25f,"1961-07-22",1,"2",CASADO(A),"2003-12-15",,5,SUPERIOR GRADUACAO,19
a8a7730d830e70e3b334efaca5787b20,"76bb81101cd839375a645b48d703e4be","394",CAIXA EXECUTIVO,"7209d3da552f73fbb3af2a1803153c92","7209d3da552f73fbb3af2a1803153c92","1979-05-01",1,"2",CASADO(A),"2007-09-03",,7,POS-GRADUCAO-ESPEC,15
ee6b3583f980eda48eee796730a314b2,aaaa059452f41b6bc402b34641297062,"16290",GER MODULO UA,"82ca8115d5ab8e7e05139f1cea2c5e67","7962b93e0ada2018052c3a07a0452769","1986-03-08",1,"1",SOLTEIRO(A),"2008-02-18",,7,POS-GRADUCAO-ESPEC,15
ef65a11e366269b902b00b4c2d182f4b,"26b79843ac1cf0914ab2c682a4e777d7","394",CAIXA EXECUTIVO,f878858c650b73bd304083dc88b5e7db,"11bd865fc6a1d359af9669d452b13e0e","1961-08-14",1,"2",CASADO(A),"2008-05-26",,5,SUPERIOR GRADUACAO,14
"226fa7c388e49c37d9be7fe130cb7693","0e303e95fe318c2be3124a54b24160c5","394",CAIXA EXECUTIVO,fda249ac9c2f34c67a05b556b53e197d,fda249ac9c2f34c67a05b556b53e197d,"1980-01-05",1,"2",CASADO(A),"2005-04-04",,7,POS-GRADUCAO-ESPEC,18
ac6369589cabaa90a61cee55b65717ce,d7f8052a009b085ccf11888b86a78321,"610",ESCRITURARIO,e8883e1dc162fb15724f4be4c09f4352,"0a3df70393993583a13c0dd6686f3f32","1954-12-05",1,"2",CASADO(A),"2009-12-01","1992-10-13",2,ENSINO MEDIO,13
"991c398eaeff29fe9e26270bdf925941",b3a5751f04756572d77db11f6d90c7ee,"16290",GER MODULO UA,"33681279c167c7fcd2997ed72cfb4c4a",f8dabf9035728f406af5321d8547a438,"1965-11-05",1,"1",SOLTEIRO(A),"2010-12-06",,2,ENSINO MEDIO,12
fdfb382fb0ac5905f846c08ff229a17c,f1d1bbf017c81059cbfd30d0c369f193,"394",CAIXA EXECUTIVO,"8248d8c42ead095f7c01078c0fb4b2b9",d1fe8cec3e01a074295e8ebd72db73fb,"1958-01-10",1,"8",DIVORCIADO(A),"2007-10-15",,2,ENSINO MEDIO,15
c880f4c7d353e1d9e0d955a652828894,b325db463a242d5fde11e4118bb89c4e,"394",CAIXA EXECUTIVO,"976d9bbe9bc487a4d9b6d1d21a1ef9da",e2512ce25af3ef051e6dfc367c3d55cd,"1954-05-02",1,"2",CASADO(A),"2002-08-05",,2,ENSINO MEDIO,20
"7d26022c1c6b8d88851b85fea61162e2","1afa9fbc05f7ccff0e1a490f98e09e4a","610",ESCRITURARIO,"1b5c019b0d705fafc8780115bd0bf0df","82172ed6fdac47b242aaf1d6f969ba51","1975-02-21",1,"2",CASADO(A),"2009-01-12",,2,ENSINO MEDIO,14
"0403c7ae1e19a14005dbb9d74f0c75b8","414ecdaab216689eca977900524ccf94","16290",GER MODULO UA,"8a2faef35fcd4fb95e09e32422d2bf76","69028b7d677f924e32eba6dd56acffc3","1972-08-25",1,"8",DIVORCIADO(A),"2007-10-15",,7,POS-GRADUCAO-ESPEC,15
"5c02f0c950390f570f2b81c9bdc2be19","052e0fd3a6efdf8c523f7a78b8bf131d","394",CAIXA EXECUTIVO,e40cb7cbd1724f30edb381d7d4ef9b0a,"611123c61982764c7208025cc4198b26","1968-03-26",1,"2",CASADO(A),"1988-07-04",,2,ENSINO MEDIO,34
a1e18d2e54473e5ee78b7cc994ea1309,"1340040a8e89fae5f288e2f8edf720f9","998",Q.S. LIC.SAUDE,d6c625ffc79cd2e7e1668ff078053911,d6c625ffc79cd2e7e1668ff078053911,"1959-01-17",1,"2",CASADO(A),"2002-12-09",,3,SUPERIOR EM ANDAMENTO,20
"13eb676aa909189b08a79c10769e9721",c0cda711459b052001a7b6680603cd53,"394",CAIXA EXECUTIVO,"164c6720de3ff62c43a3691eb7ff164c","164c6720de3ff62c43a3691eb7ff164c","1969-03-06",1,"2",CASADO(A),"2011-04-25",,5,SUPERIOR GRADUACAO,11
b2b9bbcdc7cfe72de93afa6bd9f5138c,"0562c119135b3e2f72c83a34569a70ac","394",CAIXA EXECUTIVO,"728b013dbecd822eb8e9efaee1006e70","2a50fe6a81e7c1df1cd2c470aa4b42db","1989-03-22",2,"1",SOLTEIRO(A),"2010-02-01",,5,SUPERIOR GRADUACAO,13
fed41ea18bb366ad147e0de6e922dabf,"7e89cad2ab3f8b6c412f117c69392f37","610",ESCRITURARIO,d11002689802ad8a6e4631d8fa2b4cc1,d11002689802ad8a6e4631d8fa2b4cc1,"1954-05-07",1,"2",CASADO(A),"2014-03-31",,5,SUPERIOR GRADUACAO,9
"3d9f94ff89e0938acb1128750d38ce0f","7274f4c8d3aca2ce204da979d5c97e4f","998",Q.S. LIC.SAUDE,"751f75ca64e39a7c3d47d79e27aa1e85","751f75ca64e39a7c3d47d79e27aa1e85","1960-08-10",1,"2",CASADO(A),"2000-11-06",,2,ENSINO MEDIO,22
ddadefe724907c83c439763af4d1731a,aa086be593448e7152bcd990a8068eb7,"4935",ASSIST.A UA,"51200d29d1fc15f5a71c1dab4bb54f7c","93e3bcaf017b04d9626705691bf959a3","1966-04-09",1,"1",SOLTEIRO(A),"2007-11-05",,5,SUPERIOR GRADUACAO,15
f158db71ca0716891b32cba31678e3bb,"3134f53a2bc60486753f33929f4c3287","16290",GER MODULO UA,"1394985202ea63bcbc29d6db7df35287",e33fb126f4ce407890ad13ac43991c71,"1984-01-29",2,"1",SOLTEIRO(A),"2012-09-10",,7,POS-GRADUCAO-ESPEC,10
"86b4d1f594d4d2d90f2f7f31e69ef046","8896d3f6c6968ac9d4867090f00583f5","394",CAIXA EXECUTIVO,e9430c8c694537c003cfb33e7ed322e1,c38917e4c4b44d49abb6e68ade65abaf,"1965-03-17",2,"2",CASADO(A),"2010-05-03",,5,SUPERIOR GRADUACAO,12
"942fac0cf1aefc5b76130729a3c91e54","89a598503113965d93578cb2edc131d2","16280",GER GRUPO UA,"484fbd27034fc755e2040ca83e29aeab","76abb8c6ca80e0fc9cdc0eac179f2ae4","1983-04-11",2,"1",SOLTEIRO(A),"2009-12-01","2004-07-27",5,SUPERIOR GRADUACAO,13
e1bd595df318e60e0358f41acccb8ef7,abc85bf2ab802deed37c82ce164ddf57,"394",CAIXA EXECUTIVO,ebf1f32726762036348d0b072ca2081a,"4b883095e08b1ca499906af10f0eea3e","1984-07-26",2,"2",CASADO(A),"2009-12-01","2006-07-24",3,SUPERIOR EM ANDAMENTO,13
"9ce97b14d27337ca8a0fc6c0da9e10e4","94dba876a40429b37bf245a31469945b","16460",ASSIST OP PLENO UA,"484fbd27034fc755e2040ca83e29aeab","5e206a832fada15376ada6024e365a1b","1973-03-06",2,"1",SOLTEIRO(A),"2005-02-28",,7,POS-GRADUCAO-ESPEC,18
"363ebb9f671f55ff7c570952aa8ef189","15d203608a8f4e53617eb6801c8f3260","394",CAIXA EXECUTIVO,"7f080b3a22f0d3ba1e35f24123edd385",e66f6a96bcafbc9ccad398d1524c5acc,"1978-05-29",2,"1",SOLTEIRO(A),"2000-10-16",,7,POS-GRADUCAO-ESPEC,22
"977aa8273c8fad0981de96a629920f72",b77f66c907b79954d8748cfda1165446,"16290",GER MODULO UA,b09e9b8f288432a0628bf7a6f1b8ed42,b09e9b8f288432a0628bf7a6f1b8ed42,"1958-04-11",2,"8",DIVORCIADO(A),"2000-04-24",,7,POS-GRADUCAO-ESPEC,22
"921f0d960c977e3f0f73b337c82f32bf","352edb8ebe545a2e88ff97585f60d2ff","16280",GER GRUPO UA,afa73512a045b8492d94152050b80273,"9ea99813bba7907fb40827c931a9fc7e","1973-05-06",2,"2",CASADO(A),"2000-03-13",,7,POS-GRADUCAO-ESPEC,23
"4847a08a11b677563d62efd0037fb57c",aa66fa37e78d82d15aec85cbca163c17,"16280",GER GRUPO UA,"484fbd27034fc755e2040ca83e29aeab","9d89bc79836c4ccb41734d7e00c34d9e","1967-11-28",2,"5",SEPARADO(A) JUDICIAL OU EXTRAJ,"2009-12-01","1993-04-12",2,ENSINO MEDIO,13
"86cf37ac6d507cff303ef08e4e9aa94d",e19cb2620bdf5c66d042cc18d140af94,"16290",GER MODULO UA,d6c625ffc79cd2e7e1668ff078053911,"824e535d88ef9df335a95d089b84f846","1985-05-10",1,"1",SOLTEIRO(A),"2010-11-22",,7,POS-GRADUCAO-ESPEC,12
c0a6a216033a3fc7cfcd6199830f427f,"36f132561a1d3693d453e3e7065f236b","610",ESCRITURARIO,e42fec6004b901eb18c7fe367febd706,"0489f70193a25ba4134713abe33a460e","1983-04-15",1,"1",SOLTEIRO(A),"2010-03-08",,2,ENSINO MEDIO,13
"372a1b7fb822d46fd4f3be51655de996",d3dfacbf4706ccf9964bc646e69313ce,"610",ESCRITURARIO,df1fdab9688c6da1635d03ef4b680474,df1fdab9688c6da1635d03ef4b680474,"1980-06-13",1,"3",CASADO(A) COM FUNCIONARIA(O),"2005-07-04",,7,POS-GRADUCAO-ESPEC,17
"297a20ddca48ee16b6860eff73c044c6","8ffa6a70c332b3309791175f569948ea","12380",ASSESSOR II UE,"9a405a7732ab4f806431a48f6398a7cb",a4c2ecfe55fb87081f771782a1c08212,"1975-08-04",1,"8",DIVORCIADO(A),"2000-02-28",,7,POS-GRADUCAO-ESPEC,23
fc87fdfc2478e9512482a0a468a25f0e,"528a54c091ce5ca52652934dfa11f04b","610",ESCRITURARIO,f9b2c114ad004e341ac06bdb07c62fda,f9b2c114ad004e341ac06bdb07c62fda,"1982-01-01",1,"1",SOLTEIRO(A),"2016-01-04",,7,POS-GRADUCAO-ESPEC,7
b3d894661bee5f4b167cf0fa8fcaef21,"507f0f6691524ea0b860464e31df32c4","16460",ASSIST OP PLENO UA,"3e2500c59ab4ea1d914ac27cec5ae528","2a38022d546c588006895eddbdd6c742","1989-03-07",2,"1",SOLTEIRO(A),"2015-05-04",,8,MESTRADO,7
aaedaeb01e7bda58fa0c37a3243fe6f5,"36fdba18017c79a23c934567251fe846","16290",GER MODULO UA,d6c625ffc79cd2e7e1668ff078053911,"880049417dacb3158a6c5899d2bd06e5","1981-06-26",2,"1",SOLTEIRO(A),"2011-04-25",,7,POS-GRADUCAO-ESPEC,11
"7fcb292f32fc8d672f4df543fb1d7c7f","7f351d90ba0b559f4f6b5b5e3827b60e","610",ESCRITURARIO,fa99ccdbea597263a88f27075bd6eb49,fa99ccdbea597263a88f27075bd6eb49,"1981-09-12",2,"2",CASADO(A),"2011-02-07",,5,SUPERIOR GRADUACAO,12
"7a1da35cf3ec7e212985658fb30353b9","3a15b686648a96d92dcc92eb028d47f8","16280",GER GRUPO UA,"51200d29d1fc15f5a71c1dab4bb54f7c",de34ecebf36d2a60070729b7e031dda3,"1986-12-22",1,"2",CASADO(A),"2010-08-30",,5,SUPERIOR GRADUACAO,12
"8271e9354e01d09ee3882140c42b6f82","2e9b1d6b96b63f290703a9c742bdfa52","394",CAIXA EXECUTIVO,e81772f725dbe582cfdc23457fb60f4b,bfc99c1fbc76391ad3cb1f625e0af03e,"1981-04-19",2,"1",SOLTEIRO(A),"2010-08-02",,7,POS-GRADUCAO-ESPEC,12
"4c39bc982f78ca252aaccfbb857e9f86",ab25218d8ddcf17ebf7a6957b1f068c2,"394",CAIXA EXECUTIVO,da5d16c7106ac6c93cca59ea6045f59e,"8442eb8284283fcedcc1d517892d8a0d","1980-10-24",2,"3",CASADO(A) COM FUNCIONARIA(O),"2010-07-05",,5,SUPERIOR GRADUACAO,12
a9a3a004bed333a9b825a68ba8c4ef0f,"017dc76b8164a19cffcda08c11620230","394",CAIXA EXECUTIVO,"84f89d5ae41987981fd32cf05f52de89","3c04dfcbf452de582007c55d67331346","1982-03-23",2,"1",SOLTEIRO(A),"2009-12-01","2008-08-20",7,POS-GRADUCAO-ESPEC,13
"4b18c9ef340ac4044c476377f13f98b9",f513517f6f0fed5174d8963fd374c373,"394",CAIXA EXECUTIVO,"5d0dab7be5ba51a596800d6e920ebbfe",cb8596f66a4f5ed72d434ad1eded68c2,"1982-10-21",2,"1",SOLTEIRO(A),"2009-12-01","2008-04-14",7,POS-GRADUCAO-ESPEC,13
"5dd2d0fee8f272a1d987dec8d298eab2","6bd0652ba24bce29b8993353d1765c1d","394",CAIXA EXECUTIVO,"1cea227cb2ca29383f916aef863a2dd8","1cea227cb2ca29383f916aef863a2dd8","1984-08-03",1,"1",SOLTEIRO(A),"2009-01-19",,3,SUPERIOR EM ANDAMENTO,14
"2c641002c3b4035139b5fa24da0edf37",ba38a81500a6283b7d9c1c6fd6848203,"394",CAIXA EXECUTIVO,fa99ccdbea597263a88f27075bd6eb49,"8820b3080cc384d52fc5e69615b61f81","1981-02-08",1,"1",SOLTEIRO(A),"2009-01-05",,2,ENSINO MEDIO,14
"0a08662816d2a9e6acc50eeddad313b5",b52c10971eacfab04ae951b16a6f7d24,"16480",ASSIST OP JUNIOR UA,c13bf97090dfc8bc8d488b9766d69655,aa7514f5377f89ecd85f8405e269ba8a,"1981-09-15",2,"8",DIVORCIADO(A),"2007-10-22",,5,SUPERIOR GRADUACAO,15
"8f62d086ae93cd74dd29733eb58b729a","3e98b23cba01a17fa4d9dfb2b891d233","16460",ASSIST OP PLENO UA,"3e2500c59ab4ea1d914ac27cec5ae528","12452dd35f55e1556457ff81819baf53","1972-08-29",2,"2",CASADO(A),"2007-09-10",,7,POS-GRADUCAO-ESPEC,15
"06965e0ce9aeb570f9f44c4a35157182","2e0c730c95510a99ee571709ec19d63f","610",ESCRITURARIO,"1dbe8f774248172f67528032267b8173","1dbe8f774248172f67528032267b8173","1983-12-13",2,"2",CASADO(A),"2007-07-30",,5,SUPERIOR GRADUACAO,15
e33bfb2232015f9893be642b7a7643e9,"0322f3af83ed4e9421d5d1ac3d444d80","16460",ASSIST OP PLENO UA,"484fbd27034fc755e2040ca83e29aeab","4f9136cf425ba3d9c87f2ff88ea5bb1e","1981-12-17",2,"2",CASADO(A),"2007-04-16",,7,POS-GRADUCAO-ESPEC,15
da382320fb38315978e16ffadffd143f,b0a91a584fe2d7ccdc11effe7aef6695,"16480",ASSIST OP JUNIOR UA,b84a25d15d9d44f58640a485c1387df8,"5708a99150aa6bf435bf2f67c02b2a63","1977-02-22",2,"1",SOLTEIRO(A),"2007-01-15",,7,POS-GRADUCAO-ESPEC,16
c799d14b30bd9f22f034dca9c0d50205,"9c9917dd7eb319a9c01001f013801898","16280",GER GRUPO UA,f603fc81d30f7e2a702669892e1a9ece,"9796bcafab0656eee40fc6c376b460c1","1983-10-06",2,"2",CASADO(A),"2004-12-06",,7,POS-GRADUCAO-ESPEC,18
"7fcb002ee58f0aacdf9a2f125f687b18","287807c2ad3a48dc733d25a2f7bc5a87","394",CAIXA EXECUTIVO,e20a5cd80bc43fe17943699a9c06a4ed,"902bec435028acc0abd75aa3480eda26","1977-01-06",2,"8",DIVORCIADO(A),"2004-08-09",,7,POS-GRADUCAO-ESPEC,18
"746e3dce5ffc9b91a76b9569c5be917f",ed6c7161130e2308ac4276f50765f498,"394",CAIXA EXECUTIVO,"157d48fb60506aa8eaf092b59812e889","3d00b84e55ba73b301b990158d9c5329","1982-02-01",2,"1",SOLTEIRO(A),"2004-02-16",,7,POS-GRADUCAO-ESPEC,19
f87c3de0a773ebb28aee9169c6fd0baa,b21a79c18d6bb7352c864e1fa0674f3c,"394",CAIXA EXECUTIVO,f401988af3ae39777bf6adadeb727272,d6901be71fe4cf21e1aeb718cf8542cc,"1978-06-13",2,"1",SOLTEIRO(A),"2001-09-10",,7,POS-GRADUCAO-ESPEC,21
"5f54777d18179ee7799805f380486f50",c913b3dad3edb19a900ef57e150cc5d9,"394",CAIXA EXECUTIVO,abcd57b3f26fd98d60f6c1f85d1e48de,abcd57b3f26fd98d60f6c1f85d1e48de,"1974-09-15",1,"1",SOLTEIRO(A),"2000-03-27",,5,SUPERIOR GRADUACAO,23
a034773fed882ea6ba40ee7626baaaf3,"8698f40da195737de70c286323b0ac3b","394",CAIXA EXECUTIVO,"8afc0327c6d499ed20c99d2a2502c7b9","1f98a5fbfb152ebdce5f12d8a2a31699","1974-04-16",1,"1",SOLTEIRO(A),"2010-11-29",,5,SUPERIOR GRADUACAO,12
ff6ea7aad06d92d80a52397b5c2e1648,"05df29d5cd36d2102a9adb600b87ab6d","610",ESCRITURARIO,e9cb54cbc877fe2cf2bc1293d2ec1254,e9cb54cbc877fe2cf2bc1293d2ec1254,"1982-07-27",1,"1",SOLTEIRO(A),"2009-09-14",,5,SUPERIOR GRADUACAO,13
"40a6b8c39d50abfbf66f4407a6d7ecb6",e66676cde867e7227e3d7eef2a5ccec3,"16280",GER GRUPO UA,b84a25d15d9d44f58640a485c1387df8,"1b683fc2ce4b036cac0112e4c361731a","1980-08-16",2,"8",DIVORCIADO(A),"2009-07-06",,8,MESTRADO,13
"9eaa9373a4c0186f17bc43b5907d8751","4a3e5d713c1c3ffe105b52442c45423d","610",ESCRITURARIO,"318a8bef91ec0f33317368813e8103c1","949bab46eda087615ba82d75cb868f3a","1983-10-06",2,"1",SOLTEIRO(A),"2007-12-10",,5,SUPERIOR GRADUACAO,15
"3ca98020a53102ccbc96a4342006caed",b36ea63442f892f86432740560be9d4e,"394",CAIXA EXECUTIVO,"0d29d12b8c2169b35189bdffd68a7995","0d29d12b8c2169b35189bdffd68a7995","1981-03-04",2,"1",SOLTEIRO(A),"2007-09-24",,5,SUPERIOR GRADUACAO,15
"2ad2294fbc2b98a261f90cbfa1d34d3e","2811eab31570488850671b6390ec91c1","16290",GER MODULO UA,e81772f725dbe582cfdc23457fb60f4b,"48d63b8918954f52ea57c3b64abf9e7b","1973-08-24",2,"1",SOLTEIRO(A),"2003-09-08",,7,POS-GRADUCAO-ESPEC,19
a62fac323715b9e7f2444bba92b038b3,"6404b531b2970acc1fde759d6ca8606a","16280",GER GRUPO UA,"3e2500c59ab4ea1d914ac27cec5ae528","2a38022d546c588006895eddbdd6c742","1979-12-12",2,"2",CASADO(A),"2002-10-14",,7,POS-GRADUCAO-ESPEC,20
"741dbe6919271db48250ce87edf1609f","95913bf9bea34e857f0e22046b4a8830","394",CAIXA EXECUTIVO,"7ce94f8ecfde6f818fd95b6313e2c28e",d75bb10625b8b32767c16a2767910790,"1975-03-26",2,"2",CASADO(A),"2007-10-08",,5,SUPERIOR GRADUACAO,15
"024df2bec4b9cb48d4653db8628bbac8","6e30663f34adc80ffc60c247b331defd","610",ESCRITURARIO,e9cb54cbc877fe2cf2bc1293d2ec1254,e9cb54cbc877fe2cf2bc1293d2ec1254,"1982-09-19",1,"1",SOLTEIRO(A),"2006-02-13",,2,ENSINO MEDIO,17
e684d60b5ba1eddefaac26860aa58b96,"01a5d1aafda21ef077c371608f8934af","16290",GER MODULO UA,"33681279c167c7fcd2997ed72cfb4c4a","4403810bed64fdb839f1c61c9d5b3980","1974-08-24",1,"1",SOLTEIRO(A),"2007-07-16",,2,ENSINO MEDIO,15
